Column,trench,unit,zone,liters,total_flot,species,NISP
16931,FAS,177,III,346,602.4,triticum_sp,NA
16932,FAS,177,III,346,602.4,t_cf_aestivum_durum,NA
16933,FAS,177,III,346,602.4,triticum_turgidum_ssp_dicoccum,NA
16934,FAS,177,III,346,602.4,triticum_turgidum_ssp_dicoccum,NA
16935,FAS,177,III,346,602.4,triticum_turgidum_ssp_dicoccum,NA
16936,FAS,177,III,346,602.4,triticum_turgidum_ssp_dicoccum,NA
16937,FAS,177,III,346,602.4,triticum_turgidum_ssp_dicoccum,NA
16938,FAS,177,III,346,602.4,triticum_monococcum,NA
16939,FAS,177,III,346,602.4,triticum_monococcum,NA
16940,FAS,177,III,346,602.4,triticum_monococcum,NA
16941,FAS,177,III,346,602.4,triticum_monococcum,NA
16942,FAS,177,III,346,602.4,uthospennum_dlicinale,NA
16943,FAS,177,III,346,602.4,vicia_ervilia,NA
16944,FAS,177,III,346,602.4,vicia_lathyrus_sp,4
16945,FAS,177,III,346,602.4,vitis_vinifera_ssp_sylvestris,NA
16946,FAS,177,III,346,602.4,vitis_vinifera_ssp_sylvestris,NA
16947,FAS,177,III,346,602.4,triticum_sp,0
16948,FAS,177,III,346,602.4,hordeum_vulgare_ssp,2
16949,FAS,178,III,14,103.4,adonis_sp,4
16950,FAS,178,III,14,103.4,alkanna_sp,1
16951,FAS,178,III,14,103.4,anchusa_sp,NA
16952,FAS,178,III,14,103.4,astragalus_frigonella_sp,NA
16953,FAS,178,III,14,103.4,avena_sp,207
16954,FAS,178,III,14,103.4,avena_sp,NA
16955,FAS,178,III,14,103.4,boraginaceae_sp,NA
16956,FAS,178,III,14,103.4,calendula_sp,NA
16957,FAS,178,III,14,103.4,capparis_sp,NA
16958,FAS,178,III,14,103.4,celtis_sp_tournifortii,NA
16959,FAS,178,III,14,103.4,cf_colchicum_polygonatum,7
16960,FAS,178,III,14,103.4,coriandrum_sp,NA
16961,FAS,178,III,14,103.4,cruciferae_sp_seeds_capsules,NA
16962,FAS,178,III,14,103.4,culm_nodes_indet_frags,NA
16963,FAS,178,III,14,103.4,echium_sp,NA
16964,FAS,178,III,14,103.4,erodium_sp,NA
16965,FAS,178,III,14,103.4,fumaria_sp,NA
16966,FAS,178,III,14,103.4,gallium_sp,NA
16967,FAS,178,III,14,103.4,glume_base_indet,NA
16968,FAS,178,III,14,103.4,gramineae_indet,NA
16969,FAS,178,III,14,103.4,gramineae_indet,15
16970,FAS,178,III,14,103.4,hordeum_vulgare_ssp,NA
16971,FAS,178,III,14,103.4,hordeum_vulgare_ssp,NA
16972,FAS,178,III,14,103.4,hordeum_vulgare_ssp,NA
16973,FAS,178,III,14,103.4,hordeum_vulgare_ssp,13
16974,FAS,178,III,14,103.4,hordeum_vulgare_ssp,NA
16975,FAS,178,III,14,103.4,hordeum_vulgare_ssp,NA
16976,FAS,178,III,14,103.4,indet_frag,NA
16977,FAS,178,III,14,103.4,l_officinale,NA
16978,FAS,178,III,14,103.4,lathyrus,1
16979,FAS,178,III,14,103.4,leguminosae,23
16980,FAS,178,III,14,103.4,leguminosae,NA
16981,FAS,178,III,14,103.4,lens_sp,105
16982,FAS,178,III,14,103.4,lens_sp,NA
16983,FAS,178,III,14,103.4,liliaceae_sp,33
16984,FAS,178,III,14,103.4,lithospermum_arvense,2
16985,FAS,178,III,14,103.4,lithospermum_arvense,NA
16986,FAS,178,III,14,103.4,malva_parviflora,NA
16987,FAS,178,III,14,103.4,medicago_sp,2
16988,FAS,178,III,14,103.4,cf_medicago_frag,NA
16989,FAS,178,III,14,103.4,monocotylidonae_capsules,NA
16990,FAS,178,III,14,103.4,phalaris_sp,6
16991,FAS,178,III,14,103.4,pistacia_cf_lentiscus,316
16992,FAS,178,III,14,103.4,pistacia_cf_lentiscus,NA
16993,FAS,178,III,14,103.4,pisum_cf_elatius,NA
16994,FAS,178,III,14,103.4,pisum_vicia_pisum_of_all_sizes,NA
16995,FAS,178,III,14,103.4,polygonum_sp,NA
16996,FAS,178,III,14,103.4,prunus_amygdalus,137
16997,FAS,178,III,14,103.4,prunus_amygdalus,NA
16998,FAS,178,III,14,103.4,pyrus_amygdaloformis,120
16999,FAS,178,III,14,103.4,pyrus_amygdaloformis,NA
17000,FAS,178,III,14,103.4,rachis_frag_indet,NA
17001,FAS,178,III,14,103.4,schoenus_nigricans,NA
17002,FAS,178,III,14,103.4,seed_indet,NA
17003,FAS,178,III,14,103.4,indet_frag,NA
17004,FAS,178,III,14,103.4,sp_no_1,NA
17005,FAS,178,III,14,103.4,spikelet_fork_indet_frags,NA
17006,FAS,178,III,14,103.4,teucrium_sp,NA
17007,FAS,178,III,14,103.4,triticum_sp,NA
17008,FAS,178,III,14,103.4,t_cf_aestivum_durum,NA
17009,FAS,178,III,14,103.4,triticum_turgidum_ssp_dicoccum,NA
17010,FAS,178,III,14,103.4,triticum_turgidum_ssp_dicoccum,NA
17011,FAS,178,III,14,103.4,triticum_turgidum_ssp_dicoccum,NA
17012,FAS,178,III,14,103.4,triticum_turgidum_ssp_dicoccum,NA
17013,FAS,178,III,14,103.4,triticum_turgidum_ssp_dicoccum,NA
17014,FAS,178,III,14,103.4,triticum_monococcum,NA
17015,FAS,178,III,14,103.4,triticum_monococcum,NA
17016,FAS,178,III,14,103.4,triticum_monococcum,NA
17017,FAS,178,III,14,103.4,triticum_monococcum,NA
17018,FAS,178,III,14,103.4,uthospennum_dlicinale,NA
17019,FAS,178,III,14,103.4,vicia_ervilia,NA
17020,FAS,178,III,14,103.4,vicia_lathyrus_sp,7
17021,FAS,178,III,14,103.4,vitis_vinifera_ssp_sylvestris,NA
17022,FAS,178,III,14,103.4,vitis_vinifera_ssp_sylvestris,NA
17023,FAS,178,III,14,103.4,triticum_sp,0
17024,FAS,178,III,14,103.4,hordeum_vulgare_ssp,13
17025,FAS,179,III,277,492.3,adonis_sp,1
17026,FAS,179,III,277,492.3,alkanna_sp,NA
17027,FAS,179,III,277,492.3,anchusa_sp,NA
17028,FAS,179,III,277,492.3,astragalus_frigonella_sp,NA
17029,FAS,179,III,277,492.3,avena_sp,120
17030,FAS,179,III,277,492.3,avena_sp,NA
17031,FAS,179,III,277,492.3,boraginaceae_sp,NA
17032,FAS,179,III,277,492.3,calendula_sp,NA
17033,FAS,179,III,277,492.3,capparis_sp,10
17034,FAS,179,III,277,492.3,celtis_sp_tournifortii,NA
17035,FAS,179,III,277,492.3,cf_colchicum_polygonatum,7
17036,FAS,179,III,277,492.3,coriandrum_sp,NA
17037,FAS,179,III,277,492.3,cruciferae_sp_seeds_capsules,3
17038,FAS,179,III,277,492.3,culm_nodes_indet_frags,NA
17039,FAS,179,III,277,492.3,echium_sp,NA
17040,FAS,179,III,277,492.3,erodium_sp,5
17041,FAS,179,III,277,492.3,fumaria_sp,NA
17042,FAS,179,III,277,492.3,gallium_sp,NA
17043,FAS,179,III,277,492.3,glume_base_indet,NA
17044,FAS,179,III,277,492.3,gramineae_indet,NA
17045,FAS,179,III,277,492.3,gramineae_indet,9
17046,FAS,179,III,277,492.3,hordeum_vulgare_ssp,NA
17047,FAS,179,III,277,492.3,hordeum_vulgare_ssp,NA
17048,FAS,179,III,277,492.3,hordeum_vulgare_ssp,NA
17049,FAS,179,III,277,492.3,hordeum_vulgare_ssp,1
17050,FAS,179,III,277,492.3,hordeum_vulgare_ssp,5
17051,FAS,179,III,277,492.3,hordeum_vulgare_ssp,NA
17052,FAS,179,III,277,492.3,indet_frag,NA
17053,FAS,179,III,277,492.3,l_officinale,NA
17054,FAS,179,III,277,492.3,lathyrus,4
17055,FAS,179,III,277,492.3,leguminosae,43
17056,FAS,179,III,277,492.3,leguminosae,NA
17057,FAS,179,III,277,492.3,lens_sp,65
17058,FAS,179,III,277,492.3,lens_sp,NA
17059,FAS,179,III,277,492.3,liliaceae_sp,6
17060,FAS,179,III,277,492.3,lithospermum_arvense,3
17061,FAS,179,III,277,492.3,lithospermum_arvense,NA
17062,FAS,179,III,277,492.3,malva_parviflora,1
17063,FAS,179,III,277,492.3,medicago_sp,NA
17064,FAS,179,III,277,492.3,cf_medicago_frag,NA
17065,FAS,179,III,277,492.3,monocotylidonae_capsules,NA
17066,FAS,179,III,277,492.3,phalaris_sp,1
17067,FAS,179,III,277,492.3,pistacia_cf_lentiscus,167
17068,FAS,179,III,277,492.3,pistacia_cf_lentiscus,NA
17069,FAS,179,III,277,492.3,pisum_cf_elatius,NA
17070,FAS,179,III,277,492.3,pisum_vicia_pisum_of_all_sizes,NA
17071,FAS,179,III,277,492.3,polygonum_sp,NA
17072,FAS,179,III,277,492.3,prunus_amygdalus,150
17073,FAS,179,III,277,492.3,prunus_amygdalus,NA
17074,FAS,179,III,277,492.3,pyrus_amygdaloformis,54
17075,FAS,179,III,277,492.3,pyrus_amygdaloformis,NA
17076,FAS,179,III,277,492.3,rachis_frag_indet,NA
17077,FAS,179,III,277,492.3,schoenus_nigricans,NA
17078,FAS,179,III,277,492.3,seed_indet,NA
17079,FAS,179,III,277,492.3,indet_frag,NA
17080,FAS,179,III,277,492.3,sp_no_1,NA
17081,FAS,179,III,277,492.3,spikelet_fork_indet_frags,NA
17082,FAS,179,III,277,492.3,teucrium_sp,NA
17083,FAS,179,III,277,492.3,triticum_sp,NA
17084,FAS,179,III,277,492.3,t_cf_aestivum_durum,NA
17085,FAS,179,III,277,492.3,triticum_turgidum_ssp_dicoccum,NA
17086,FAS,179,III,277,492.3,triticum_turgidum_ssp_dicoccum,NA
17087,FAS,179,III,277,492.3,triticum_turgidum_ssp_dicoccum,NA
17088,FAS,179,III,277,492.3,triticum_turgidum_ssp_dicoccum,NA
17089,FAS,179,III,277,492.3,triticum_turgidum_ssp_dicoccum,NA
17090,FAS,179,III,277,492.3,triticum_monococcum,NA
17091,FAS,179,III,277,492.3,triticum_monococcum,NA
17092,FAS,179,III,277,492.3,triticum_monococcum,NA
17093,FAS,179,III,277,492.3,triticum_monococcum,NA
17094,FAS,179,III,277,492.3,uthospennum_dlicinale,NA
17095,FAS,179,III,277,492.3,vicia_ervilia,NA
17096,FAS,179,III,277,492.3,vicia_lathyrus_sp,10
17097,FAS,179,III,277,492.3,vitis_vinifera_ssp_sylvestris,NA
17098,FAS,179,III,277,492.3,vitis_vinifera_ssp_sylvestris,NA
17099,FAS,179,III,277,492.3,triticum_sp,0
17100,FAS,179,III,277,492.3,hordeum_vulgare_ssp,1
17101,FAS,180,III,214,352.1,adonis_sp,1
17102,FAS,180,III,214,352.1,alkanna_sp,NA
17103,FAS,180,III,214,352.1,anchusa_sp,NA
17104,FAS,180,III,214,352.1,astragalus_frigonella_sp,NA
17105,FAS,180,III,214,352.1,avena_sp,68
17106,FAS,180,III,214,352.1,avena_sp,NA
17107,FAS,180,III,214,352.1,boraginaceae_sp,NA
17108,FAS,180,III,214,352.1,calendula_sp,NA
17109,FAS,180,III,214,352.1,capparis_sp,4
17110,FAS,180,III,214,352.1,celtis_sp_tournifortii,NA
17111,FAS,180,III,214,352.1,cf_colchicum_polygonatum,13
17112,FAS,180,III,214,352.1,coriandrum_sp,NA
17113,FAS,180,III,214,352.1,cruciferae_sp_seeds_capsules,1
17114,FAS,180,III,214,352.1,culm_nodes_indet_frags,NA
17115,FAS,180,III,214,352.1,echium_sp,NA
17116,FAS,180,III,214,352.1,erodium_sp,NA
17117,FAS,180,III,214,352.1,fumaria_sp,1
17118,FAS,180,III,214,352.1,gallium_sp,NA
17119,FAS,180,III,214,352.1,glume_base_indet,NA
17120,FAS,180,III,214,352.1,gramineae_indet,NA
17121,FAS,180,III,214,352.1,gramineae_indet,NA
17122,FAS,180,III,214,352.1,hordeum_vulgare_ssp,NA
17123,FAS,180,III,214,352.1,hordeum_vulgare_ssp,NA
17124,FAS,180,III,214,352.1,hordeum_vulgare_ssp,NA
17125,FAS,180,III,214,352.1,hordeum_vulgare_ssp,NA
17126,FAS,180,III,214,352.1,hordeum_vulgare_ssp,5
17127,FAS,180,III,214,352.1,hordeum_vulgare_ssp,NA
17128,FAS,180,III,214,352.1,indet_frag,NA
17129,FAS,180,III,214,352.1,l_officinale,NA
17130,FAS,180,III,214,352.1,lathyrus,NA
17131,FAS,180,III,214,352.1,leguminosae,27
17132,FAS,180,III,214,352.1,leguminosae,NA
17133,FAS,180,III,214,352.1,lens_sp,16
17134,FAS,180,III,214,352.1,lens_sp,NA
17135,FAS,180,III,214,352.1,liliaceae_sp,NA
17136,FAS,180,III,214,352.1,lithospermum_arvense,2
17137,FAS,180,III,214,352.1,lithospermum_arvense,NA
17138,FAS,180,III,214,352.1,malva_parviflora,NA
17139,FAS,180,III,214,352.1,medicago_sp,1
17140,FAS,180,III,214,352.1,cf_medicago_frag,NA
17141,FAS,180,III,214,352.1,monocotylidonae_capsules,NA
17142,FAS,180,III,214,352.1,phalaris_sp,NA
17143,FAS,180,III,214,352.1,pistacia_cf_lentiscus,222
17144,FAS,180,III,214,352.1,pistacia_cf_lentiscus,NA
17145,FAS,180,III,214,352.1,pisum_cf_elatius,NA
17146,FAS,180,III,214,352.1,pisum_vicia_pisum_of_all_sizes,NA
17147,FAS,180,III,214,352.1,polygonum_sp,NA
17148,FAS,180,III,214,352.1,prunus_amygdalus,101
17149,FAS,180,III,214,352.1,prunus_amygdalus,NA
17150,FAS,180,III,214,352.1,pyrus_amygdaloformis,32
17151,FAS,180,III,214,352.1,pyrus_amygdaloformis,NA
17152,FAS,180,III,214,352.1,rachis_frag_indet,NA
17153,FAS,180,III,214,352.1,schoenus_nigricans,NA
17154,FAS,180,III,214,352.1,seed_indet,NA
17155,FAS,180,III,214,352.1,indet_frag,NA
17156,FAS,180,III,214,352.1,sp_no_1,NA
17157,FAS,180,III,214,352.1,spikelet_fork_indet_frags,NA
17158,FAS,180,III,214,352.1,teucrium_sp,NA
17159,FAS,180,III,214,352.1,triticum_sp,NA
17160,FAS,180,III,214,352.1,t_cf_aestivum_durum,NA
17161,FAS,180,III,214,352.1,triticum_turgidum_ssp_dicoccum,NA
17162,FAS,180,III,214,352.1,triticum_turgidum_ssp_dicoccum,NA
17163,FAS,180,III,214,352.1,triticum_turgidum_ssp_dicoccum,NA
17164,FAS,180,III,214,352.1,triticum_turgidum_ssp_dicoccum,NA
17165,FAS,180,III,214,352.1,triticum_turgidum_ssp_dicoccum,NA
17166,FAS,180,III,214,352.1,triticum_monococcum,NA
17167,FAS,180,III,214,352.1,triticum_monococcum,NA
17168,FAS,180,III,214,352.1,triticum_monococcum,NA
17169,FAS,180,III,214,352.1,triticum_monococcum,NA
17170,FAS,180,III,214,352.1,uthospennum_dlicinale,NA
17171,FAS,180,III,214,352.1,vicia_ervilia,NA
17172,FAS,180,III,214,352.1,vicia_lathyrus_sp,NA
17173,FAS,180,III,214,352.1,vitis_vinifera_ssp_sylvestris,NA
17174,FAS,180,III,214,352.1,vitis_vinifera_ssp_sylvestris,NA
17175,FAS,180,III,214,352.1,triticum_sp,0
17176,FAS,180,III,214,352.1,hordeum_vulgare_ssp,0
17177,FAS,181,III,151,59,adonis_sp,NA
17178,FAS,181,III,151,59,alkanna_sp,NA
17179,FAS,181,III,151,59,anchusa_sp,NA
17180,FAS,181,III,151,59,astragalus_frigonella_sp,NA
17181,FAS,181,III,151,59,avena_sp,18
17182,FAS,181,III,151,59,avena_sp,NA
17183,FAS,181,III,151,59,boraginaceae_sp,NA
17184,FAS,181,III,151,59,calendula_sp,NA
17185,FAS,181,III,151,59,capparis_sp,1
17186,FAS,181,III,151,59,celtis_sp_tournifortii,NA
17187,FAS,181,III,151,59,cf_colchicum_polygonatum,1
17188,FAS,181,III,151,59,coriandrum_sp,NA
17189,FAS,181,III,151,59,cruciferae_sp_seeds_capsules,1
17190,FAS,181,III,151,59,culm_nodes_indet_frags,NA
17191,FAS,181,III,151,59,echium_sp,NA
17192,FAS,181,III,151,59,erodium_sp,NA
17193,FAS,181,III,151,59,fumaria_sp,NA
17194,FAS,181,III,151,59,gallium_sp,NA
17195,FAS,181,III,151,59,glume_base_indet,NA
17196,FAS,181,III,151,59,gramineae_indet,NA
17197,FAS,181,III,151,59,gramineae_indet,NA
17198,FAS,181,III,151,59,hordeum_vulgare_ssp,NA
17199,FAS,181,III,151,59,hordeum_vulgare_ssp,NA
17200,FAS,181,III,151,59,hordeum_vulgare_ssp,NA
17201,FAS,181,III,151,59,hordeum_vulgare_ssp,NA
17202,FAS,181,III,151,59,hordeum_vulgare_ssp,NA
17203,FAS,181,III,151,59,hordeum_vulgare_ssp,NA
17204,FAS,181,III,151,59,indet_frag,NA
17205,FAS,181,III,151,59,l_officinale,NA
17206,FAS,181,III,151,59,lathyrus,NA
17207,FAS,181,III,151,59,leguminosae,7
17208,FAS,181,III,151,59,leguminosae,NA
17209,FAS,181,III,151,59,lens_sp,2
17210,FAS,181,III,151,59,lens_sp,NA
17211,FAS,181,III,151,59,liliaceae_sp,NA
17212,FAS,181,III,151,59,lithospermum_arvense,NA
17213,FAS,181,III,151,59,lithospermum_arvense,NA
17214,FAS,181,III,151,59,malva_parviflora,1
17215,FAS,181,III,151,59,medicago_sp,NA
17216,FAS,181,III,151,59,cf_medicago_frag,NA
17217,FAS,181,III,151,59,monocotylidonae_capsules,NA
17218,FAS,181,III,151,59,phalaris_sp,NA
17219,FAS,181,III,151,59,pistacia_cf_lentiscus,140
17220,FAS,181,III,151,59,pistacia_cf_lentiscus,NA
17221,FAS,181,III,151,59,pisum_cf_elatius,NA
17222,FAS,181,III,151,59,pisum_vicia_pisum_of_all_sizes,NA
17223,FAS,181,III,151,59,polygonum_sp,NA
17224,FAS,181,III,151,59,prunus_amygdalus,27
17225,FAS,181,III,151,59,prunus_amygdalus,NA
17226,FAS,181,III,151,59,pyrus_amygdaloformis,12
17227,FAS,181,III,151,59,pyrus_amygdaloformis,NA
17228,FAS,181,III,151,59,rachis_frag_indet,NA
17229,FAS,181,III,151,59,schoenus_nigricans,NA
17230,FAS,181,III,151,59,seed_indet,NA
17231,FAS,181,III,151,59,indet_frag,NA
17232,FAS,181,III,151,59,sp_no_1,NA
17233,FAS,181,III,151,59,spikelet_fork_indet_frags,NA
17234,FAS,181,III,151,59,teucrium_sp,NA
17235,FAS,181,III,151,59,triticum_sp,NA
17236,FAS,181,III,151,59,t_cf_aestivum_durum,NA
17237,FAS,181,III,151,59,triticum_turgidum_ssp_dicoccum,NA
17238,FAS,181,III,151,59,triticum_turgidum_ssp_dicoccum,NA
17239,FAS,181,III,151,59,triticum_turgidum_ssp_dicoccum,NA
17240,FAS,181,III,151,59,triticum_turgidum_ssp_dicoccum,NA
17241,FAS,181,III,151,59,triticum_turgidum_ssp_dicoccum,NA
17242,FAS,181,III,151,59,triticum_monococcum,NA
17243,FAS,181,III,151,59,triticum_monococcum,NA
17244,FAS,181,III,151,59,triticum_monococcum,NA
17245,FAS,181,III,151,59,triticum_monococcum,NA
17246,FAS,181,III,151,59,uthospennum_dlicinale,NA
17247,FAS,181,III,151,59,vicia_ervilia,NA
17248,FAS,181,III,151,59,vicia_lathyrus_sp,NA
17249,FAS,181,III,151,59,vitis_vinifera_ssp_sylvestris,NA
17250,FAS,181,III,151,59,vitis_vinifera_ssp_sylvestris,NA
17251,FAS,181,III,151,59,triticum_sp,0
17252,FAS,181,III,151,59,hordeum_vulgare_ssp,0
17253,FAS,182,III,381,252.3,adonis_sp,1
17254,FAS,182,III,381,252.3,alkanna_sp,NA
17255,FAS,182,III,381,252.3,anchusa_sp,NA
17256,FAS,182,III,381,252.3,astragalus_frigonella_sp,NA
17257,FAS,182,III,381,252.3,avena_sp,33
17258,FAS,182,III,381,252.3,avena_sp,NA
17259,FAS,182,III,381,252.3,boraginaceae_sp,NA
17260,FAS,182,III,381,252.3,calendula_sp,NA
17261,FAS,182,III,381,252.3,capparis_sp,3
17262,FAS,182,III,381,252.3,celtis_sp_tournifortii,NA
17263,FAS,182,III,381,252.3,cf_colchicum_polygonatum,2
17264,FAS,182,III,381,252.3,coriandrum_sp,NA
17265,FAS,182,III,381,252.3,cruciferae_sp_seeds_capsules,NA
17266,FAS,182,III,381,252.3,culm_nodes_indet_frags,NA
17267,FAS,182,III,381,252.3,echium_sp,NA
17268,FAS,182,III,381,252.3,erodium_sp,NA
17269,FAS,182,III,381,252.3,fumaria_sp,NA
17270,FAS,182,III,381,252.3,gallium_sp,NA
17271,FAS,182,III,381,252.3,glume_base_indet,NA
17272,FAS,182,III,381,252.3,gramineae_indet,NA
17273,FAS,182,III,381,252.3,gramineae_indet,NA
17274,FAS,182,III,381,252.3,hordeum_vulgare_ssp,NA
17275,FAS,182,III,381,252.3,hordeum_vulgare_ssp,NA
17276,FAS,182,III,381,252.3,hordeum_vulgare_ssp,NA
17277,FAS,182,III,381,252.3,hordeum_vulgare_ssp,7
17278,FAS,182,III,381,252.3,hordeum_vulgare_ssp,NA
17279,FAS,182,III,381,252.3,hordeum_vulgare_ssp,NA
17280,FAS,182,III,381,252.3,indet_frag,NA
17281,FAS,182,III,381,252.3,l_officinale,NA
17282,FAS,182,III,381,252.3,lathyrus,NA
17283,FAS,182,III,381,252.3,leguminosae,6
17284,FAS,182,III,381,252.3,leguminosae,NA
17285,FAS,182,III,381,252.3,lens_sp,11
17286,FAS,182,III,381,252.3,lens_sp,NA
17287,FAS,182,III,381,252.3,liliaceae_sp,NA
17288,FAS,182,III,381,252.3,lithospermum_arvense,NA
17289,FAS,182,III,381,252.3,lithospermum_arvense,NA
17290,FAS,182,III,381,252.3,malva_parviflora,1
17291,FAS,182,III,381,252.3,medicago_sp,NA
17292,FAS,182,III,381,252.3,cf_medicago_frag,NA
17293,FAS,182,III,381,252.3,monocotylidonae_capsules,NA
17294,FAS,182,III,381,252.3,phalaris_sp,NA
17295,FAS,182,III,381,252.3,pistacia_cf_lentiscus,144
17296,FAS,182,III,381,252.3,pistacia_cf_lentiscus,NA
17297,FAS,182,III,381,252.3,pisum_cf_elatius,NA
17298,FAS,182,III,381,252.3,pisum_vicia_pisum_of_all_sizes,NA
17299,FAS,182,III,381,252.3,polygonum_sp,NA
17300,FAS,182,III,381,252.3,prunus_amygdalus,86
17301,FAS,182,III,381,252.3,prunus_amygdalus,NA
17302,FAS,182,III,381,252.3,pyrus_amygdaloformis,24
17303,FAS,182,III,381,252.3,pyrus_amygdaloformis,NA
17304,FAS,182,III,381,252.3,rachis_frag_indet,NA
17305,FAS,182,III,381,252.3,schoenus_nigricans,NA
17306,FAS,182,III,381,252.3,seed_indet,NA
17307,FAS,182,III,381,252.3,indet_frag,NA
17308,FAS,182,III,381,252.3,sp_no_1,NA
17309,FAS,182,III,381,252.3,spikelet_fork_indet_frags,NA
17310,FAS,182,III,381,252.3,teucrium_sp,NA
17311,FAS,182,III,381,252.3,triticum_sp,NA
17312,FAS,182,III,381,252.3,t_cf_aestivum_durum,NA
17313,FAS,182,III,381,252.3,triticum_turgidum_ssp_dicoccum,NA
17314,FAS,182,III,381,252.3,triticum_turgidum_ssp_dicoccum,NA
17315,FAS,182,III,381,252.3,triticum_turgidum_ssp_dicoccum,NA
17316,FAS,182,III,381,252.3,triticum_turgidum_ssp_dicoccum,NA
17317,FAS,182,III,381,252.3,triticum_turgidum_ssp_dicoccum,NA
17318,FAS,182,III,381,252.3,triticum_monococcum,NA
17319,FAS,182,III,381,252.3,triticum_monococcum,NA
17320,FAS,182,III,381,252.3,triticum_monococcum,NA
17321,FAS,182,III,381,252.3,triticum_monococcum,NA
17322,FAS,182,III,381,252.3,uthospennum_dlicinale,NA
17323,FAS,182,III,381,252.3,vicia_ervilia,NA
17324,FAS,182,III,381,252.3,vicia_lathyrus_sp,NA
17325,FAS,182,III,381,252.3,vitis_vinifera_ssp_sylvestris,NA
17326,FAS,182,III,381,252.3,vitis_vinifera_ssp_sylvestris,NA
17327,FAS,182,III,381,252.3,triticum_sp,0
17328,FAS,182,III,381,252.3,hordeum_vulgare_ssp,7
17329,FAS,183,III,143,79.4,adonis_sp,2
17330,FAS,183,III,143,79.4,alkanna_sp,NA
17331,FAS,183,III,143,79.4,anchusa_sp,NA
17332,FAS,183,III,143,79.4,astragalus_frigonella_sp,NA
17333,FAS,183,III,143,79.4,avena_sp,34
17334,FAS,183,III,143,79.4,avena_sp,NA
17335,FAS,183,III,143,79.4,boraginaceae_sp,NA
17336,FAS,183,III,143,79.4,calendula_sp,NA
17337,FAS,183,III,143,79.4,capparis_sp,1
17338,FAS,183,III,143,79.4,celtis_sp_tournifortii,NA
17339,FAS,183,III,143,79.4,cf_colchicum_polygonatum,2
17340,FAS,183,III,143,79.4,coriandrum_sp,NA
17341,FAS,183,III,143,79.4,cruciferae_sp_seeds_capsules,2
17342,FAS,183,III,143,79.4,culm_nodes_indet_frags,NA
17343,FAS,183,III,143,79.4,echium_sp,NA
17344,FAS,183,III,143,79.4,erodium_sp,NA
17345,FAS,183,III,143,79.4,fumaria_sp,3
17346,FAS,183,III,143,79.4,gallium_sp,NA
17347,FAS,183,III,143,79.4,glume_base_indet,NA
17348,FAS,183,III,143,79.4,gramineae_indet,NA
17349,FAS,183,III,143,79.4,gramineae_indet,NA
17350,FAS,183,III,143,79.4,hordeum_vulgare_ssp,NA
17351,FAS,183,III,143,79.4,hordeum_vulgare_ssp,NA
17352,FAS,183,III,143,79.4,hordeum_vulgare_ssp,NA
17353,FAS,183,III,143,79.4,hordeum_vulgare_ssp,3
17354,FAS,183,III,143,79.4,hordeum_vulgare_ssp,NA
17355,FAS,183,III,143,79.4,hordeum_vulgare_ssp,NA
17356,FAS,183,III,143,79.4,indet_frag,NA
17357,FAS,183,III,143,79.4,l_officinale,NA
17358,FAS,183,III,143,79.4,lathyrus,NA
17359,FAS,183,III,143,79.4,leguminosae,NA
17360,FAS,183,III,143,79.4,leguminosae,NA
17361,FAS,183,III,143,79.4,lens_sp,5
17362,FAS,183,III,143,79.4,lens_sp,NA
17363,FAS,183,III,143,79.4,liliaceae_sp,3
17364,FAS,183,III,143,79.4,lithospermum_arvense,1
17365,FAS,183,III,143,79.4,lithospermum_arvense,NA
17366,FAS,183,III,143,79.4,malva_parviflora,1
17367,FAS,183,III,143,79.4,medicago_sp,NA
17368,FAS,183,III,143,79.4,cf_medicago_frag,NA
17369,FAS,183,III,143,79.4,monocotylidonae_capsules,NA
17370,FAS,183,III,143,79.4,phalaris_sp,NA
17371,FAS,183,III,143,79.4,pistacia_cf_lentiscus,51
17372,FAS,183,III,143,79.4,pistacia_cf_lentiscus,NA
17373,FAS,183,III,143,79.4,pisum_cf_elatius,NA
17374,FAS,183,III,143,79.4,pisum_vicia_pisum_of_all_sizes,2
17375,FAS,183,III,143,79.4,polygonum_sp,NA
17376,FAS,183,III,143,79.4,prunus_amygdalus,50
17377,FAS,183,III,143,79.4,prunus_amygdalus,NA
17378,FAS,183,III,143,79.4,pyrus_amygdaloformis,21
17379,FAS,183,III,143,79.4,pyrus_amygdaloformis,NA
17380,FAS,183,III,143,79.4,rachis_frag_indet,NA
17381,FAS,183,III,143,79.4,schoenus_nigricans,NA
17382,FAS,183,III,143,79.4,seed_indet,NA
17383,FAS,183,III,143,79.4,indet_frag,NA
17384,FAS,183,III,143,79.4,sp_no_1,NA
17385,FAS,183,III,143,79.4,spikelet_fork_indet_frags,NA
17386,FAS,183,III,143,79.4,teucrium_sp,NA
17387,FAS,183,III,143,79.4,triticum_sp,NA
17388,FAS,183,III,143,79.4,t_cf_aestivum_durum,NA
17389,FAS,183,III,143,79.4,triticum_turgidum_ssp_dicoccum,NA
17390,FAS,183,III,143,79.4,triticum_turgidum_ssp_dicoccum,NA
17391,FAS,183,III,143,79.4,triticum_turgidum_ssp_dicoccum,NA
17392,FAS,183,III,143,79.4,triticum_turgidum_ssp_dicoccum,NA
17393,FAS,183,III,143,79.4,triticum_turgidum_ssp_dicoccum,NA
